"['USDC-USD', 'DAI-USD', 'LTC-USD', 'TUSD-USD']","['USDC-USD', 'DAI-USD', 'LEO-USD', 'TUSD-USD']","['USDC-USD', 'DAI-USD', 'XMR-USD', 'TUSD-USD']","['SOL-USD', 'USDC-USD', 'DAI-USD', 'XMR-USD']","['USDC-USD', 'SHIB-USD', 'DAI-USD', 'CRO-USD']","['USDC-USD', 'DOGE-USD', 'DAI-USD', 'XMR-USD']","['USDC-USD', 'DAI-USD', 'ATOM-USD', 'XMR-USD']","['USDC-USD', 'DAI-USD', 'XMR-USD']","['ETH-USD', 'USDC-USD', 'DAI-USD', 'CRO-USD']","['USDC-USD', 'DAI-USD', 'XMR-USD', 'HBAR-USD']"
0.059338911975721054,0.03102352888869042,0.08800762289050945,14443.117852675467,0.1178496288642993,0.1533613613893827,0.1590262685890963,0.16372277747437966,-985837.4392738137,0.1716187086478319
0.058953241276776924,0.03066981632876531,0.08767657517311112,14411.397455178245,0.1175459332678432,0.15302911649773715,0.1586883712486985,0.16339462474100033,-983717.8760973047,0.17129028694102189
0.059523025569707455,0.0312162319507453,0.08821692210420506,14461.449468467268,0.11809685176001743,0.15355185817369943,0.15921822948714914,0.16391140464044376,-987029.8465879261,0.171806898156324
0.05923877565341129,0.030954502674607975,0.08795425800718581,14440.503967037788,0.11781702088129595,0.15331660708014463,0.1589947177970289,0.1636783620505394,-985450.8368336791,0.1715780598563219
0.05912159267202233,0.03086400829832814,0.08786647391690816,14431.674007248817,0.1177016982826866,0.15321890094840537,0.15889483385777958,0.16357919980400554,-984729.3834700277,0.17148062316538304
0.05909123472119626,0.030882178473354838,0.0877995058752784,14423.083034081326,0.11769025528460957,0.15315390232658332,0.1588189766406759,0.16352239013705383,-984635.8582997089,0.17141810232110977
0.05922985515584511,0.031011536921494165,0.08791095831594875,14431.034939986173,0.11782118468584933,0.15326042070278964,0.15891044622095196,0.16363281140401115,-985573.6328194011,0.17152206232706368
0.05907967962544414,0.030885682114168866,0.08780350598684172,14422.153589536378,0.11773276659363043,0.15314907016509233,0.1588022661979498,0.1635193910447256,-984798.5626321128,0.17140876110899916
0.05883619001643814,0.030586138779080896,0.08760361127060501,14407.250032289317,0.117434405046322,0.15297915152497732,0.15864620207846836,0.16334579744612637,-983282.596046647,0.1712451113946024
0.05925906136332981,0.031025919853797657,0.0880055632216521,14441.953186019164,0.11785247838735048,0.15336268527014082,0.1590189959577577,0.1637167010323615,-985856.6663832394,0.17161072850446413
0.058977462275835,0.030730859664367727,0.0877654906899209,14422.925849719846,0.11764596195348526,0.1531472769145081,0.15882717282642322,0.16350748233289994,-984392.2278553648,0.17140670154206017
0.05983385065826674,0.03159743275262916,0.08858234270964038,14493.337647471693,0.1183963879811776,0.1538861773974571,0.15956472954432743,0.16423208705157988,-989182.9636537861,0.17212412774561525
0.05913611593526924,0.030909927682884253,0.08795985479564816,14440.730020119561,0.1177396210686367,0.15331988161559928,0.1590125332709016,0.16367253667441728,-985308.1058070995,0.17157625395469134
0.05920518744989012,0.03098398644181055,0.08801393194551077,14444.082966336748,0.11767011443839374,0.1533640059717143,0.15904743156883028,0.16371192801308038,-985618.4814278558,0.1716142226795725
0.0593265740224983,0.031124651788605573,0.08814810477633084,14457.214592440301,0.11781229039490519,0.1534919993388791,0.1591900261157172,0.16383830571202349,-986300.4215023965,0.17174311445185741
0.05962548344410923,0.03139410326906755,0.08845103546056032,14483.398821724491,0.11807866685472201,0.15376932204108612,0.15946439911907906,0.16411283233644736,-988094.7698787041,0.17201572765257855
0.05893081144574741,0.0307191820195184,0.08780239010269153,14426.834473040348,0.11750674110913016,0.15316861567792114,0.15886911025164596,0.16351979484094184,-984154.8398442697,0.17142936597752578
0.05943626477885566,0.031216345215036245,0.0882850689101945,14469.73755938295,0.11797092497201933,0.15362174935086234,0.15932942744383127,0.16396809070041224,-987133.7464249078,0.1718761414579718
0.05975316251197493,0.03149443269843444,0.08862834231276462,14502.603762841245,0.11829956230568525,0.15394983709623256,0.15966952651419541,0.1642917269721285,-988902.8031061161,0.17220857316516014
0.05974541218595719,0.0314941930328706,0.08860634114305066,14499.224815018708,0.11820972321067423,0.15392351008667676,0.1596418507230476,0.16426691871721608,-988840.9044563947,0.17218332374548473
0.059283426801657546,0.031023994797606202,0.08812391258126873,14454.761541976186,0.11779073266241635,0.1534659230603399,0.15917281803981675,0.163818975680622,-986033.8834381523,0.1717383720703014
0.059323953610664004,0.031059592618687182,0.08818509623841209,14461.55910072285,0.11782249342779631,0.15352405048323045,0.15923275981608753,0.1638757875584401,-986346.8134657452,0.1717967708348559
0.05920733789916799,0.030945162514288582,0.08808528490688106,14453.623939153491,0.11775344600880867,0.15343640048647947,0.1591472148047144,0.16378655254260538,-985606.9481969653,0.1717116667365598
0.058841341529560776,0.030592187843319518,0.08774629029565573,14423.900511898275,0.11738723075197736,0.15311801800547178,0.15882811464744817,0.16347216444175416,-983528.1397820506,0.1713984554523097
0.059056253197748876,0.030862364264763187,0.0879488411654683,14441.263385021695,0.11761564738144845,0.15331039176764885,0.15900999150359274,0.1636623010375546,-985003.4749341514,0.17158180833539916
0.06051409881219694,0.03229466950165227,0.08933078693429819,14564.368435923956,0.11893377209142894,0.1546025548124603,0.16030445969548612,0.16493212728026987,-993300.2064762134,0.17284320445915125
0.05928545284873532,0.03106504527210363,0.08816711862024296,14461.443831174984,0.1178551955141954,0.15351309415708808,0.15922224730822776,0.1638574560811034,-986114.2136136694,0.1717763939942032
0.05908734102686619,0.03085309062912467,0.08795192606683366,14442.162044267156,0.1176541630879348,0.15331182619088268,0.15901841921095905,0.163658444289513,-984834.9715073342,0.17157759961122077
0.059623242607639404,0.03138728407443281,0.08845540957279086,14487.370632009508,0.11814449209744689,0.15377734326484832,0.1594802811226408,0.1641208659624,-987994.3762847278,0.17203577240252355
0.05918892157568334,0.030926755848780685,0.08804381776559755,14454.286607310467,0.11779409389358497,0.15341094957504467,0.15912100359615577,0.16376024175601026,-985521.3971028067,0.17168087984509417
0.05887087398771296,0.030604945306619835,0.08773730898527232,14426.39017152712,0.11750615411907231,0.15311726105698337,0.1588288990643787,0.16347046438631296,-983557.8765892917,0.1713931915861906
0.05903775436766012,0.030785837895246693,0.08793123718015727,14443.37018862179,0.11765816935513133,0.15330124023226133,0.15901150256194896,0.16365161305655776,-984713.1823355742,0.17157483563365372
0.05924616536892047,0.030978937219184544,0.0881419310774455,14464.012352007601,0.11782711633430969,0.15350397837754814,0.15922716554848004,0.16384724585520957,-985827.8786986126,0.17177294721817282
0.05929398707670497,0.031020657890483916,0.08817836809318236,14466.603095409882,0.11782025383768262,0.15353174967831307,0.15925290410652815,0.1638766414116087,-985992.406456342,0.17180146613781166
0.05865286014617954,0.030368017778858225,0.08760199764048882,14417.441482668524,0.11731494279358887,0.15300908930772936,0.15873518738800108,0.1633621742919964,-982422.9562545428,0.17129455907818736
0.058750951199725954,0.030476166766483015,0.08767651987293834,14423.237316410494,0.11734788779783475,0.15307213703156886,0.1587923791290421,0.16342309873182706,-982906.5492457664,0.17135113002496227
0.05919486019069187,0.030920718469106823,0.08809870461139546,14459.900968005633,0.11774378683821549,0.15346279220555029,0.1591813753377096,0.16380783447501934,-985475.1739743175,0.17173184572753297
0.059752282372073084,0.031491845576246624,0.08861489519165833,14503.01668227755,0.11829234632654217,0.15393114727165458,0.15963802836076735,0.16426915815776683,-988659.599241362,0.1721848469837215
0.05891823160387588,0.030679621221550435,0.08786713279301295,14438.036685050713,0.11758870580351283,0.15324152138050065,0.15895577635487002,0.1635919629884783,-984062.7190047037,0.17151514993919847
0.059707204812846304,0.03145295397295944,0.08860416122803882,14504.208537853337,0.11827711958080898,0.15394499642957984,0.159655886520097,0.16428890571963872,-988709.9824139383,0.1722075793449136
0.059160314616542364,0.030874902763762146,0.08807230115111075,14457.566374795759,0.11774498401009877,0.1534310365215991,0.15915372647247483,0.16377635358632514,-985093.9115459146,0.17170063289675175
0.05915749067342835,0.030853499931025374,0.0880316872079574,14453.898682958898,0.11772484413705915,0.1533996460051951,0.159119762810511,0.16375003799544863,-984973.9408388892,0.17167357715400056
0.05914539706321553,0.030844910985642682,0.08801794769556726,14450.981937902412,0.11772788126787066,0.15337769577410507,0.15909446638164793,0.1637301454180368,-984950.5139869824,0.17165051082248073
0.05937621977873253,0.031057251978843126,0.0881852390013147,14463.463439889718,0.11790177656161531,0.1535285070449012,0.1592345863471578,0.16388241849964905,-986132.548702769,0.17179637670765446
0.058911946940370274,0.030587967754671763,0.08777333702298284,14428.839495943714,0.11745902769931044,0.15315122769317296,0.15886578250538885,0.16350883288000687,-983436.55695906,0.17143061574856222
0.06012676543280093,0.03180077279621785,0.08892996241192186,14529.9400337197,0.11851513906268028,0.15422320770034365,0.1599346627274577,0.1645625583611764,-990388.2783159204,0.17247767106354317
0.05925989815038546,0.0308845192999867,0.08809590820532576,14456.323294213362,0.11771215838422544,0.15344166994075722,0.1591681068009766,0.16379708712196353,-985185.6306863297,0.17172033656721442
0.059600370695633065,0.031240437950311173,0.08842003846267266,14484.68798042988,0.11797086934952866,0.15371116839067853,0.15944814336502067,0.1640505727601257,-986734.358802651,0.1719741305939979
0.055830660471283045,0.02756473355809408,0.08293508689784657,13843.674943540158,0.11216155212625864,0.14692815140145632,0.15250380233089544,0.15701399804425248,-942793.0745033557,0.1647303508401089
0.058431842522362665,0.030052102452771234,0.08658645384645569,14283.856935714663,0.11618326623922234,0.1516117255969103,0.1572835817766004,0.1618945324797367,-973497.4371179575,0.16975396459059577
0.059103666088237916,0.030737208712717345,0.08781121352856469,14425.87071857028,0.11751135632687205,0.1531252493304434,0.15883182816109376,0.16347272286569958,-983320.0296569727,0.17138242728054698
0.05924593461715055,0.030904252335760884,0.08801029503332924,14445.649839787366,0.11770412044952752,0.1533239502222946,0.1590478971869541,0.1636674577875283,-984508.3346430566,0.17158084045155952
0.060109617614419686,0.031730749107961476,0.08887379698309894,14526.60644651072,0.11856882999992999,0.1541858896701199,0.15991510751875515,0.1645335483250687,-990143.876653729,0.1724488366522866
0.059648260126482944,0.031284226736824405,0.08842746814159286,14485.34290761534,0.11808629168023865,0.15375391559789353,0.1594813475368667,0.16410334926757641,-987338.3525707824,0.1720184255027306
0.05867714568305671,0.030350439426103604,0.08750322885586759,14405.534710880194,0.11725779385330412,0.15290247723233774,0.15862764564773357,0.163263090957622,-981699.234312146,0.17118470924299922
0.06033243588874315,0.03202368226305308,0.08908995850950552,14541.801156330665,0.11872573826809125,0.1543405141145011,0.16005194002065992,0.16467689199067967,-991217.7670186851,0.17258265140154716
0.06052632386380219,0.03222519481879638,0.08927388823647298,14559.169145477557,0.11894895105613532,0.15453327633205416,0.1602369309544679,0.16487333318336772,-992643.0338862799,0.1727775162073285
0.06013072961147492,0.03181135377815025,0.08877954878873251,14505.301023755193,0.11846513967209954,0.15394782171509414,0.15963998725833228,0.16427418916100342,-988784.3135046698,0.1721666983251149
0.05853225470133283,0.030210526646820002,0.08728521196957262,14377.998147005099,0.11697561628634293,0.1525980804064907,0.1582994150244692,0.16294281441518504,-979661.4556529,0.17085307468825806
0.059250911579902255,0.03096099282460707,0.08807441074475653,14450.674520966815,0.11769789712544335,0.15336743915239615,0.15907088515132695,0.16370971121242509,-984689.5294683222,0.17162046867708547
0.05920135133757365,0.030953851409168065,0.08801403771081595,14442.852067646658,0.11769679998566415,0.1533041993954118,0.15899358570272382,0.1636490828182596,-984489.1450889837,0.17155321135415358
0.05929210629522985,0.031040000188617634,0.08810633686896907,14452.580661766682,0.11781766625805261,0.1534371879610938,0.15911761717941486,0.1637983411014867,-985627.2058308488,0.1717025738335417
0.05925223905202037,0.03098178126149287,0.08807440811553113,14449.02014919756,0.11776872845735868,0.15339500466277503,0.15907809994522126,0.16375412865216826,-985285.4274779968,0.17165959129952835
0.05968615984752279,0.03146643339835886,0.08851454442577833,14487.987561119837,0.11820937981548175,0.15380939949560757,0.15949020081224574,0.16416620864297637,-988089.5869859215,0.17206854838608932
0.0596101466081973,0.031336353751853285,0.08844118767708198,14483.446000218406,0.11813002397319837,0.15374121962373843,0.15943460645765262,0.16408980755582012,-987307.5517142741,0.17199866107707873
0.05912194970871443,0.030822138855907788,0.08795374424862845,14442.521053506134,0.11768482800787566,0.15330586436483934,0.15900435854284511,0.1636626738090409,-984390.071612766,0.17157606186833874
0.0595904621654505,0.03132524542232917,0.08839543803496486,14479.080072119483,0.11809189243505651,0.15370623226905272,0.15939230556122375,0.1640596806441177,-987271.5413092608,0.17196815040873148
